id,replyCount,likeCount,publishedAt,authorName,text,isReply
f7adaea165b9997f0e6f7915ecc5b3391aa48a74,45.0,437,2023-04-20 06:41:47,f3b38dd5946398189fbd05bc44d7df6d7da19cd7,"Saw the test screening in a PACKED theater and never have I seen so many folks jump, scream and do it as often in a movie as they did for this! Easiest in my top 3 theater going experiences EVER. I’m a 45 year old man and love going to the movies so I’ve seen TONS of scary movies and NONE hit as hard as this did!!! So much fun I’m definitely going again!!!",0
a1cbec77390c99a9be3aec159f57e00da51e39c3,20.0,342,2023-04-24 16:38:05,9beb30fa6196e4f7803ed62645ce99bdb49a66ed,Finally! A Boogeyman movie that’s actually scary,0
724467a6ff1a307f209648e3b10250c954068240,20.0,260,2023-04-17 17:42:21,e753cdce8f65618ce42deb151c557996bc6edb28,So proud of Sophie Thatcher. She's quickly becoming one of my favorite actresses.,0
b5a2081f73689ba37ff3419c3088a1c60ae33b80,8.0,219,2023-04-17 19:26:51,f5f223d826a761da829ef2e33d9b5b8217a20cfd,Sophie Thatcher is incredible.,0
7b8cb47c826de83fce21ffa5ae056c596a5a72ca,12.0,189,2023-04-17 16:07:23,00451474056c863211515a14e9e764611b54f901,"Finally, a John Wick origin movie.",0
49fde4caf3a8f78aa3fb81b68a13813375ee54ce,4.0,144,2023-04-17 21:49:38,3cfde64b56942a29195d3ba539ce3920c829543c,"one of stephen kings greatest stories, simple & highly effective & haunting, have always wanted every story in the night shift collection to be a movie. looking good with sophie thatcher & baby girl leia & spooky af!",0
b95d2ea3b4490ee10a6b14d705ccd08b2ed4df99,2.0,140,2023-04-17 16:40:59,0229d08cae4357e5ed566756f741330d8c9641c5,stephen king and the producers of stranger things?this movie is bound to be good,0
9800d1c3dbab6e24459d5bb695c849a9a72a5e79,7.0,118,2023-05-03 01:54:02,86142e437347726f5e95c6a3fbe68d13e923f486,Love the nod to the number 19 at the end on the house. Any avid Stephen king fan knows the importance of number 19. This short story was pretty good! Hoping the film does it justice,0
91f923a6560f66e04d30a6e50c258a649ef58073,0.0,114,2023-04-17 17:33:13,09fd5b15acfe25fcbcc8bd527122f8cce7800586,Keanu is really stealthy in this one.,0
1437176221fef57165ae27f4bf2e5b4a36eee8e5,3.0,91,2023-05-20 01:57:02,d3df6913d6c2bd35ab084208b0f45765a1978bb0,The closet door part actually gave me goosebumps. Hopefully the movie holds up.,0
571344186d58a11181dbdef86f5c296dbb89551a,5.0,87,2023-04-20 20:01:05,48835116c5c8db1c484e15f6393ae01750923393,Horror movies haven't been horroring and not so scary to me these past few years but this trailer FOR SURE caught my attention and looks like a must watch!,0
5bcce3d77d1f233e4a3cf8e16f6aeb53ef1c863f,12.0,79,2023-04-19 19:07:50,4c03522b4160a0efb8754ed08a42b169c46045aa,Never watched Boogeyman (2005) but I love Boogeyman 2 (2008). This looks great definitely seeing more jump scares in this version.,0
6412c3f1f2eba4b6e621a3cca197a2cb4acf9fe1,3.0,69,2023-04-17 21:40:33,5e8f1e52ee273ac6b835076825bf97519d888f30,This is going to be such a great year for horror films!!!,0
4398d6be1a7bcc54808b844db2ee1e7207a9755c,3.0,66,2023-05-20 13:41:25,020f42697f3d0e73120bd15f0adae3d3e6f69fa4,"Just when I’ve given up on horror films for good. This comes along. Guess it took really great production work, cast and producers to finally make one. I haven’t flinched in so long lol I got goosebumps from this. Can’t wait till it hits the screens!",0
f50fe1bbdd4846f91fc88e5fc655ef8e3adf728c,4.0,58,2023-04-17 17:57:39,60ddce79894d5c36fca1ee94fb67d4ae601e78a2,Can't wait to watch this! Both this adaptation of the story and the upcoming new version of the film are causing me a huge buzz!,0
7dc31572965413a073a32f07a94cda114c688d43,8.0,56,2023-04-17 16:26:41,c1dbb0e88ef03e85a08200852a5ec6b7ebb6259b,The cast for this movie is fantastic,0
9d226d3b195e956f241c3a773b9707114b98197d,0.0,46,2023-05-24 13:17:35,3bef49e762c747b422bb9084998a36ed80de2f72,“It’s the thing that comes for your kids when you’re not paying attention” awesome line for a horror movie!,0
44dcac40e589be07cc96ee5fed42518e6fb532ab,2.0,41,2023-05-06 12:42:48,7bbcef6f815dda1810c09af4fa51789938bc1626,"Boogeyman 3 was the first horror movie I ever watched growing up. I’m 22 now. This gave me chills, and not the good kind😰",0
3018261333926aeaf217353e21aa921f55c6f721,0.0,40,2023-04-17 19:52:48,433d6c3a677c5ad0deb0274afe4aa8dd9c83fcdd,"Sophie Thatcher is a huge talent.. I've been a fan of her since Prospect (2018), she was amazing there alongside Pedro Pascal",0
504d4641591d9abacadfa788bcc3d054f01d929c,3.0,38,2023-04-24 15:38:41,d4d3daae4d465d27c86daf7e65f92567fb6a52d0,We really need more horror movies in 2023😍,0
0fa6c816bcb0d398209a2c3a7069df4680bf8639,1.0,35,2023-04-17 16:09:36,00451474056c863211515a14e9e764611b54f901,"Monsters are real, they live inside us and sometimes they win. Stephen King.",0
ae8ad2a11306e53ee4227b2c22227a26d22b4e3a,0.0,33,2023-04-17 16:26:03,3235810ee5a0fdea820fc47fded794a036330c37,"This looks so good! I am so excited! This trailer is fantastic, especially with the superb editing!",0
ea1c3b9fec4ed0e7929be98a930c99591d23e854,3.0,31,2023-04-21 23:24:41,b732f6d901bb45c8bcb966570c9faca55e6fd0c8,Still looks better than Halloween ends,0
bb3c97196fd979f65504e870fb06c496faee076c,7.0,28,2023-04-20 04:38:08,c4a761b794242686b2a6407de013c3c0d8c06965,When people at the test screenings screamed so much they had to recut it you know it's gonna be a good one 😱,0
3b2bc18f69dedf985b24d27848e60b0703e9a747,1.0,26,2023-04-18 18:16:51,1c0270c01b5843b9633649136484cdd9babf879a,"This trailer will most definitely be better than the movie,because it is a masterpiece in of itself.",0
0731dd6a7ec4bf2fe1f83e4d3a2ff83e70fcf988,0.0,24,2023-04-24 07:09:52,85d70233c780291186b652e6a661db256d2f7cf9,This is just perfect I've seen all of Vivian's movies and she deserves a LOT more roles,0
1b2788c118298813bbfb1f5424a6159aeed829c3,0.0,23,2023-05-06 20:00:13,d0eaeea7655347248a8a37a232dbd3913a4243fa,this was hands down the scariest thing I ever read from King. I read it at summer camp in a room with no less than 10 closet doors. That kind of room where one wall is all doors. -shivers- that room went from ok feeling to the scariest place in the world in one short story. lol I was also like 11 or 12 years old. 😊,0
55f10b4ef1316bc219cef0d1249223e32ab2a7eb,1.0,23,2023-05-11 06:06:23,df8cd442c65550c1a3c0b639e418bafecca14453,This is the first horror movie that actually looks scary to me,0
7e235d48cd106ca069dd68d9b58e2f8b5347aa68,4.0,23,2023-04-17 16:50:50,e86be058d4acb55309a44874a181f7f217faa45c,"I still think the original two films from the early 2000s are highly underrated, but I’ll definitely give this a watch/chance.",0
b686633f6f70e8607a7f244a5f99f85407d42c42,0.0,22,2023-05-26 01:11:55,fe0f1796d0a1b9588bf99397bcb75fb729b0ec2a,I literally can't wait for it to hit the cinemas. Stephen King is amazing all over.,0
7ed3b94fe7c0b4505b172571d76853690fd72838,0.0,22,2023-05-07 21:10:35,a21f951a25272b6bcb449e7f8426a310b83cd4f3,"This is not what I envisioned as a child as the boogeyman, I’d been terrified too 😂",0
82aab127ce3ce862f4339974046d7f46a3cfa96f,1.0,22,2023-04-17 16:18:00,746830feefc0b718ece039ff62ef230a682aadf5,If John Wick doesn't come in the end and kill the fuckinn boogeyman. I am giving this movie 0 stars.,0
ec43343e918249f8549440464093fd7083d0067b,2.0,20,2023-04-18 19:14:04,967dbeacdf33f106657d49c24e9f998ec29f0b96,"My heart is pounding just from the trailer, hope I make it through the movie! 😱",0
372d9e557d9768f4e4f1d77f2cb7d1874c07a38e,0.0,19,2023-04-19 08:13:42,708cf23122311cad31ff438a6745d651cd113cea,"I'm a purist, so the first thing that I noticed is that it's obviously a lot different from the original short story that it's based on. That, however, isn't always a bad thing. Even I can admit that. Can't wait to see what the Boogeyman looks like. For some reason as a kid I always imagined that it'd look like Venom from the Spidey comics...",0
814f52fd21ddda91f80d466b64b929fe8aac5637,0.0,18,2023-04-17 19:41:09,9132e143940bffa6d85de38994f6fb8e832188e9,"Well, John wasn't exactly the boogeyman.... He is the one you send to *kill* the fhuckin boogeyman",0
eafb1a3f00fcb380d2541d080d799d1ce10b8d29,2.0,17,2023-04-17 16:04:43,5eb5a3e2efabd86806fff21c248160358164e659,This is going to be iconic,0
14048c4a9dcb5babe2acc72c3567beac33b5d003,1.0,15,2023-04-18 05:06:23,9ac857ca4f2cd6e4e478790b6befb40b11f15ae7,"I loved the Stephen King short story when I read it ages ago. This is another case of merely using the story as a jumping off point for a different storyline altogether, though it remains to be seen if they keep the original ending, and I suspect they may have. That being said, this does look good.",0
de3d8e683fba6666188faf6ec0db35f190f76762,0.0,14,2023-04-17 16:22:18,5824da22bce40f4478c44d1db779629f968a1a83,"FED UP WITH SLASH HORROR , THIS MIGHT RETURN THE CLASSIC HORROR TASTE.",0
85d209b4c13e8f6657888f466efe9df34ea06ca6,2.0,14,2023-04-17 16:30:01,742452185daa5732c40ac36832525d9cb1cc0517,At first i was like why is everybody mentioning John wick. Then I was like oh yeah baba yaga 🤣🤣🤣🤣 people are silly. I love it.,0
b32b517279d59fb328ec2e2a822e2a7fdbc32aeb,3.0,13,2023-04-17 17:10:34,2fc81ed999c898f3790b6209c67225fb03ea34fc,"Lemme guess, the boogeyman is a manifestation of the abuse they suffered in their childhood.",0
8ff1452b84b4dab64709eba1085797394c78e689,0.0,13,2023-05-22 18:03:24,fe0f1796d0a1b9588bf99397bcb75fb729b0ec2a,"This looks like a proper horror, not some ridiculous comedic crap. I can't wait for it to hit the cinemas, it's going to be sick!",0
d75319300042a788f08cfd05e3996e345b7ebc31,0.0,13,2023-04-21 22:11:51,a38e90eafcfbf005c1af4d84fb5f7809f55b0c58,"I'm telling you, this will be a great horror movie if it stays true to it's trailer 😃🥶",0
7f40e49149a8364021ff17b762c92a8dfc3295a7,2.0,12,2023-04-17 18:26:37,a826ff102532cbe17e3ee259c650613a71bfd14d,Perfect trailer! Holy moly...that first 1:20 is sublime!! Love that bass-y warping sound along with the cello (violin?)😮,0
c956f729c22a2bbea6c3e125eb8dce3e7b805b54,0.0,11,2023-05-17 21:40:43,cced1f45d1aaf28007c820f6a8bc13d4a81859ac,I have not seen a really good scary movie in a while. I’m ready for this one!! 🤗,0
5b355e54f17f338062989bc3f5f65d1e05d74d66,3.0,11,2023-04-19 00:39:03,2e1280c7a096e03b8a70cb706466054882b9cdfe,"I love the ""19"" on the house number for a movie based on a Stephen King story. :)",0
1b18032f0858eff9863dbf6b4c602ceee4512322,0.0,10,2023-04-28 18:34:25,01444afe5b772b2ca542dd8f0bf1fe672e832092,This …. I like this. Original scary movie energy. Bring these type of movies back man. I’m excited for this,0
3c5007206474fe772d7a882ffa9a807883215ec3,0.0,10,2023-04-18 07:48:16,90b6ad8b90d437dd115db034b7a0070b80a78eb8,Ah... Finally the much awaited John Wick origin story,0
a429a0fc8c3f27913ef789a251645c03bb85b31a,0.0,10,2023-04-18 09:35:13,aa925be029513e2a5e7f6ab364081d5fde035732,You can't say John Wick's name in vain.,0
40faa4af128011bbd1744c3a5904b98e5812d1e3,1.0,9,2023-04-17 17:10:39,b49799fd2b4c28f26d68dd7f25dfb44950add6b3,Can't Wait To See John Wick's Cameo In This Movie,0
6ecb4e394e031cf4cc3237c5067ad64a21e2c104,0.0,9,2023-04-17 16:32:37,f4cecf63862eed86fbd1ad978e042d1636abbbf9,"Ok, just suppose John wick come in all this as the real Boogeyman and beat the s** out of this boogey😎.",0
af7abbd05e384e422a2eaa710860663b13486256,0.0,9,2023-04-18 23:51:03,599876e8ad898b82a9ead87d0b45d27fca3320ce,"Must say, it had some pretty good scares and glad they only showed snippets of 'The Boogeyman'. Love when trailers hide the villain",0
8572bcd994be9526a8d4fbeb596d403e49375c37,0.0,9,2023-04-23 18:00:37,28498bd7f7581f96e04d4374a6009ee798209374,This looks epic😍 I got goosebumps so definitely worth the visit to theatre,0
25cac42a71ea01ace7bddd0901666b722ba9ed31,0.0,9,2023-04-17 17:00:34,372cf8ebd8af9278253a283277aeba04b90f5dc9,This trailer looks awesome. Hope the movie lives up to this. Genuinely curious,0
0e0ce0a34e8f1e2e76af36d57dbcdcecb7cbe36b,0.0,8,2023-04-19 18:17:46,d579cd78ab1328f6cd938b6487cd610652d0f3eb,"The real horror starts when this ""boogeyman” sees a man of focus, commitment, and sheer will coming for it 😳",0
cdfb82f26d093a96b712fd6b8ffaa8e88b8c3c00,0.0,8,2023-04-19 04:49:33,5b49c1d1b66648827b0b4a0151fe3d4b67baaa82,The scene with the TV reminded me the old good POLTERGEIST of the 80s. The golden era of the good chilling thrillers.,0
d8464e2ca998df6736ffd7dce990929bfe4a3618,0.0,8,2023-04-17 17:25:16,187a1b208736a396bf0c6b84428c99d02c1a644b,"On behalf of the fans of the world film industry, I wish the film success🎉🎉🎉",0
9eca9bf741dd3eb04e333890f3ec7dfbd8362284,3.0,8,2023-04-24 22:19:06,08fc0434fa1635688f34216dba4f36b1612b127a,I haven't watched a scary movie in 10 years because I felt like horror was falling off. BUT this has a early 2000s vibe to it!,0
922bc15a5a66971e4bd014b0effffe4f5f7c632d,0.0,8,2023-04-18 08:58:37,aa925be029513e2a5e7f6ab364081d5fde035732,"the monster under your bed isn't a tale, it's a nightmare.",0
a22091acefa8ca0db9a8691a0034057edb43b4cf,0.0,6,2023-04-19 05:30:07,c9d7de2a60d3d712fa7dd7688414701c8f9911be,1:38 fnaf jumpscare,0
099508ab2501490091dd7a9caf729b4ad28d6b3f,0.0,6,2023-04-19 02:52:49,32f2c6fc7ba236e0830932323369d5f31324093b,This could either be a uniquely different horror or an generic cliche jumpscare horror. Can't tell but I'm excited and hope it's great,0
d0807da75a3c33ec1ae5ecdd196336ed7b767afb,1.0,6,2023-04-17 16:57:36,a913019140ef988d12d17dcc62a9cf5a14873296,"Barbarian was excellent, I hope The Boogeyman does not disappoint? 20th Century Studios are producing less films for theatrical release these days but mostly they turns out to be good films",0
021dd696f9cdadd37f1a83177abdf4b1f43e5644,0.0,6,2023-05-09 23:19:37,a3156f2ea452a12617d3881b8384335e2e5b39c1,Im so excited to see this. Anything with Stephen King Im excited for honestly,0
9799feda73060b582c4a006779a21cc8c30837fc,0.0,6,2023-04-19 03:40:46,7f597189f7471b4af8fdd527a8719b56446ad6ce,"After the ""baba yaga"" jokes in Ant Man, David Dastmalchian being in this is fascinating AF.",0
9d1c77983526db02ff182db87f11ba108d1378e1,0.0,5,2023-04-18 19:05:41,e6256b9269c2e0705ab6baa54269bab8e53130a1,The short story this is based on is one of the scariest pieces of fiction I've ever read.,0
85af02ecbbd5599fde91ab1eae0ebf823c7bf243,0.0,5,2023-04-18 10:28:31,b7b5fea2eff3609d09b6a74ec2ef70b80a158ca1,This legitimately looks like a fake trailer. I’ve never seen so many clichés follow each other so quickly. It’s almost impressive.,0
1d477359c3ab885d4877d14f62dd18564b9a473f,0.0,5,2023-04-19 15:19:57,e0a99af5f252fab5f9d19d3179eade48e4274fdc,"If the producers of Stranger Things is making this, then it’s going to be amazing",0
2e2213e3396343169db0f3fb4bb3a6e702f52990,1.0,5,2023-04-17 17:19:27,b403ca040c154a29942cfa6272ac4a52512dcaaf,I think we've already learned from both trailers that this will be nothing like the short story.,0
055da5b6ef46b99bd3b9b7bea2b00e7171f394ff,0.0,5,2023-04-18 21:47:30,c56b3c80c1f2037f9badbd257277ef582aa622a2,I wasn't expecting John Wick 5 to be released so soon after John Wick 4.,0
f2b144e9ca484753fb9b411c92f4ce1c3b20a3bb,1.0,5,2023-04-23 12:04:57,db847d6a7d0446fb3475c7fb802314910a85d462,I feel like this has the potential to be a Babadook-level horror masterpiece.,0
04d6c3b634442047922b89cde1970045b5ef7b61,2.0,5,2023-04-30 14:38:20,3409a16486416c2ea23a7595f2b0ae407f6151cf,John cena's acting is on next level🔥,0
891ab908865d4be6fd73d268eb812f9b0290a41a,1.0,5,2023-04-17 16:05:12,60d7bffed8f7eda83b13f63c28fd924d05b6b6e4,This looks so good!!!,0
90291e85bddab48a38f84011a5f41b2bb9dcaf29,0.0,5,2023-04-18 08:59:37,ae1564c6e5825119d4aeed46a8e0cfbd658ff5a9,Oh my a horror movie for this year? This is too fantastic,0
134f5f58ae3d5ff94f50924824b626cc0230459d,3.0,5,2023-04-19 19:57:13,55c0fdc9e1adff56bf1ee6cde4cdd90b565daa8d,"Apparently, in test screenings, the movie was so scary for the audience that they kept screaming too much, and the director had to re-cut it to where the audience didn't miss important dialogue so they had to give it more time between scenes so everyone could still understand it.",0
db781a1cc480065571f818cff35d90a41e831e35,1.0,4,2023-04-21 06:03:27,6daf1a0563f98ac231aa9c3c2d066844ff6aa694,It gives me A Quiet Place vibe. Love it,0
adc7e3ad0ad38d1605bc7c2a53340730ac4153e4,0.0,4,2023-04-17 18:54:18,c4852c1bba305de7c39c5c2cc592a2b72e58456d,There hasn't been a monster movie released in theaters in a while. I'm interested in seeing it.,0
bc6735b3ea73637e4cb0489b91e3f78fb73e80a8,3.0,4,2023-04-17 18:12:59,7a2451716e30c02e300b7b785fb95ccec847a0fc,"So instead of it being about a man haunted by the Boogie Man's effect on his life, the psychological horror involved, and the losses he experiences through his life its going to be a monster movie about a mom and daughter with nothing but jump scares. The short story, as a parent, was really sad and unnerving. This will be schlock.",0
fa2a77bec7753a466bc55f3e3a411f6ebb694261,0.0,4,2023-05-18 22:11:26,b59bb7dcec93c5ef189cf3e150386f76b3a9b391,It's great to have the REAL Stephen King back!!!. He's best when he writes horror and not that non scary stuff!!,0
c52955aa616eb33be21b32f857ee21522bcd375d,0.0,4,2023-05-20 17:51:54,a7ebfbd3306a334b7ffecb9856eafe8e938a797f,Danny Castellano?? 1:44,0
1ad5ec766459fcaba70ce7b91f015c1476948fe5,0.0,4,2023-04-18 09:35:34,aa925be029513e2a5e7f6ab364081d5fde035732,"Don't worry, you must call John Wick.",0
62716279488aee0e29cd702143c14989f965aaea,2.0,4,2023-04-17 16:27:22,d70e6581e6eb9efdf6b8743f7c7105987435f2d8,Sophie Thatcher 🤌😩,0
a21e16a8da18b91369e118b53908a5d7d392ce5b,0.0,4,2023-04-17 18:10:54,d32ec523624aaf30248d2bdabe9162e6b5225252,"""He was the one you sent to kill f-ing Boogeyman."" So glad to see John Wick in this movie. I'm excited",0
ffc4bf9be181449c8281f064581d5d43569595a5,0.0,4,2023-04-17 23:01:23,d53f301559ea6491be3cc5a2e9dd27c5d7ef9c6b,"Based on a book by Stephen King with key words: Boogeyman, Producer of Stranger Things, someone getting kicked the face by the boogeyman, and John Wick Origins. This is going to be good.",0
d2064ab88cd280ff2f41a2ab261daf63be017064,0.0,4,2023-05-12 23:05:14,fd0eb410dc1dc79b890a3c98ce2a5b3977e6b6fb,Stephen King out here showin us what a real horror movie is 😎😎😎,0
b794f0feb0a3f11cb8bde8db8f819962d54dc1ce,0.0,4,2023-04-28 07:46:51,4713225d46d8d92d0c824f5f191f3ccf46ea9530,props to the kids that are acting in horror movies :) I think it's pretty tough for them and for the producers to make sure they won't be traumatized,0
491be48a95658bff29db5a3f945324f95d31dc32,0.0,4,2023-04-26 11:50:57,651dd47054203422befcf4310a47a2bf97063b08,This looks amazing! I really want to see it ❤,0
5df0c847ee90e2139e2fbc82849e8c1e94d15965,0.0,4,2023-04-18 07:51:59,8a19f012468854f9bc63a20d6f93b6802e1e7b5c,Someone call John wick for help coz he is the one you send to kill boogeyman,0
